Grid	Lat/Lon hddd.ddddd°
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories
Trackpoint	N31.51246 W109.00266		1712 m			8 m			85° true
Trackpoint	N31.51245 W109.00247		1712 m			18 m			91° true
Trackpoint	N31.51250 W109.00222		1713 m			24 m			78° true
Trackpoint	N31.51255 W109.00208		1712 m			15 m			66° true
Trackpoint	N31.51256 W109.00205		1712 m			2 m			61° true
Trackpoint	N31.51262 W109.00196		1712 m			11 m			53° true
Trackpoint	N31.51267 W109.00184		1712 m			12 m			63° true
Trackpoint	N31.51271 W109.00171		1714 m			13 m			74° true
Trackpoint	N31.51271 W109.00154		1713 m			16 m			91° true
Trackpoint	N31.51263 W109.00141		1713 m			15 m			126° true
Trackpoint	N31.51259 W109.00118		1714 m			22 m			99° true
Trackpoint	N31.51262 W109.00101		1713 m			17 m			79° true
Trackpoint	N31.51273 W109.00090		1713 m			16 m			42° true
Trackpoint	N31.51284 W109.00077		1713 m			17 m			45° true
Trackpoint	N31.51303 W109.00057		1713 m			29 m			43° true
Trackpoint	N31.51321 W109.00033		1713 m			30 m			47° true
Trackpoint	N31.51334 W109.00014		1712 m			23 m			53° true
Trackpoint	N31.51335 W109.00011		1712 m			3 m			68° true
Trackpoint	N31.51335 W108.99998		1711 m			12 m			88° true
Trackpoint	N31.51334 W108.99996		1712 m			1 m			110° true
Trackpoint	N31.51335 W108.99983		1712 m			12 m			88° true
Trackpoint	N31.51339 W108.99969		1713 m			15 m			73° true
Trackpoint	N31.51342 W108.99964		1712 m			6 m			51° true
Trackpoint	N31.51343 W108.99962		1712 m			2 m			51° true
Trackpoint	N31.51347 W108.99957		1711 m			6 m			49° true
Trackpoint	N31.51360 W108.99947		1712 m			17 m			33° true
Trackpoint	N31.51372 W108.99939		1712 m			15 m			31° true
Trackpoint	N31.51389 W108.99931		1712 m			21 m			22° true
Trackpoint	N31.51398 W108.99919		1712 m			15 m			49° true
Trackpoint	N31.51409 W108.99909		1712 m			16 m			39° true
Trackpoint	N31.51418 W108.99900		1711 m			13 m			39° true
Trackpoint	N31.51424 W108.99890		1710 m			11 m			55° true
Trackpoint	N31.51435 W108.99875		1710 m			19 m			48° true
Trackpoint	N31.51440 W108.99868		1709 m			9 m			51° true
Trackpoint	N31.51451 W108.99856		1710 m			16 m			43° true
Trackpoint	N31.51459 W108.99845		1709 m			14 m			52° true
Trackpoint	N31.51466 W108.99830		1711 m			16 m			59° true
Trackpoint	N31.51475 W108.99817		1711 m			16 m			53° true
Trackpoint	N31.51484 W108.99809		1710 m			13 m			35° true
Trackpoint	N31.51496 W108.99812		1710 m			13 m			347° true
Trackpoint	N31.51501 W108.99815		1709 m			7 m			336° true
Trackpoint	N31.51500 W108.99816		1708 m			2 m			212° true
Trackpoint	N31.51480 W108.99816		1706 m			22 m			181° true
Trackpoint	N31.51481 W108.99816		1702 m			1 m			39° true
Trackpoint	N31.51486 W108.99815		1700 m			5 m			8° true
Trackpoint	N31.51486 W108.99817		1699 m			2 m			295° true
Trackpoint	N31.51489 W108.99816		1698 m			3 m			2° true
Trackpoint	N31.51491 W108.99814		1697 m			3 m			48° true
Trackpoint	N31.51491 W108.99814		1694 m			0 m			28° true
Trackpoint	N31.51491 W108.99814		1694 m			0 m			30° true
Trackpoint	N31.51491 W108.99814		1698 m			0 m			34° true
Trackpoint	N31.51492 W108.99814		1697 m			0 m			33° true
Trackpoint	N31.51496 W108.99813		1696 m			5 m			5° true
Trackpoint	N31.51495 W108.99815		1695 m			2 m			251° true
Trackpoint	N31.51495 W108.99815		1695 m			0 m			243° true
Trackpoint	N31.51494 W108.99816		1693 m			1 m			212° true
Trackpoint	N31.51493 W108.99817		1693 m			1 m			213° true
Trackpoint	N31.51494 W108.99819		1692 m			2 m			279° true
Trackpoint	N31.51494 W108.99819		1691 m			0 m			307° true
Trackpoint	N31.51492 W108.99819		1691 m			2 m			181° true
Trackpoint	N31.51491 W108.99816		1690 m			3 m			113° true
Trackpoint	N31.51493 W108.99817		1687 m			2 m			340° true
Trackpoint	N31.51496 W108.99815		1686 m			3 m			29° true
Trackpoint	N31.51494 W108.99815		1684 m			2 m			173° true
Trackpoint	N31.51492 W108.99814		1683 m			2 m			149° true
Trackpoint	N31.51491 W108.99815		1683 m			2 m			212° true
Trackpoint	N31.51490 W108.99816		1682 m			1 m			206° true
Trackpoint	N31.51492 W108.99814		1682 m			2 m			44° true
Trackpoint	N31.51492 W108.99813		1681 m			1 m			58° true
Trackpoint	N31.51492 W108.99817		1679 m			4 m			275° true
Trackpoint	N31.51492 W108.99815		1678 m			2 m			81° true
Trackpoint	N31.51491 W108.99815		1677 m			1 m			164° true
Trackpoint	N31.51491 W108.99817		1675 m			2 m			255° true
Trackpoint	N31.51490 W108.99819		1673 m			1 m			256° true
Trackpoint	N31.51490 W108.99819		1671 m			1 m			190° true
Trackpoint	N31.51492 W108.99818		1670 m			3 m			15° true
Trackpoint	N31.51492 W108.99818		1669 m			0 m			171° true
Trackpoint	N31.51492 W108.99817		1668 m			1 m			77° true
Trackpoint	N31.51493 W108.99815		1668 m			2 m			62° true
Trackpoint	N31.51497 W108.99810		1667 m			7 m			51° true
Trackpoint	N31.51497 W108.99807		1667 m			3 m			71° true
Trackpoint	N31.51497 W108.99807		1669 m			0 m			174° true
Trackpoint	N31.51494 W108.99807		1669 m			4 m			185° true
Trackpoint	N31.51493 W108.99807		1667 m			1 m			188° true
Trackpoint	N31.51496 W108.99807		1668 m			4 m			1° true
Trackpoint	N31.51504 W108.99808		1665 m			9 m			356° true
Trackpoint	N31.51507 W108.99809		1662 m			4 m			335° true
Trackpoint	N31.51507 W108.99809		1662 m			0 m			202° true
Trackpoint	N31.51507 W108.99810		1662 m			1 m			200° true
Trackpoint	N31.51515 W108.99780		1659 m			30 m			73° true
Trackpoint	N31.51519 W108.99766		1656 m			14 m			67° true
Trackpoint	N31.51524 W108.99755		1655 m			12 m			63° true
Trackpoint	N31.51529 W108.99744		1653 m			12 m			63° true
Trackpoint	N31.51546 W108.99707		1649 m			41 m			61° true
Trackpoint	N31.51551 W108.99680		1648 m			26 m			79° true
Trackpoint	N31.51550 W108.99675		1647 m			5 m			100° true
Trackpoint	N31.51550 W108.99678		1644 m			3 m			276° true
Trackpoint	N31.51545 W108.99684		1644 m			9 m			222° true
Trackpoint	N31.51542 W108.99681		1644 m			4 m			142° true
Trackpoint	N31.51540 W108.99680		1644 m			2 m			158° true
Trackpoint	N31.51538 W108.99682		1644 m			3 m			225° true
Trackpoint	N31.51539 W108.99683		1644 m			1 m			321° true
Trackpoint	N31.51534 W108.99677		1644 m			8 m			129° true
Trackpoint	N31.51528 W108.99659		1644 m			18 m			112° true
Trackpoint	N31.51526 W108.99654		1644 m			5 m			119° true
Trackpoint	N31.51517 W108.99607		1644 m			46 m			103° true
Trackpoint	N31.51518 W108.99589		1644 m			17 m			87° true
Trackpoint	N31.51521 W108.99544		1644 m			43 m			84° true
Trackpoint	N31.51546 W108.99461		1643 m			83 m			71° true
Trackpoint	N31.51555 W108.99426		1643 m			35 m			73° true
Trackpoint	N31.51559 W108.99356		1643 m			67 m			86° true
Trackpoint	N31.51566 W108.99288		1642 m			66 m			83° true
Trackpoint	N31.51584 W108.99204		1640 m			81 m			76° true
Trackpoint	N31.51590 W108.99171		1639 m			33 m			79° true
Trackpoint	N31.51589 W108.99169		1639 m			2 m			126° true
Trackpoint	N31.51588 W108.99168		1638 m			1 m			166° true
Trackpoint	N31.51589 W108.99167		1638 m			2 m			58° true
Trackpoint	N31.51588 W108.99157		1639 m			10 m			94° true
Trackpoint	N31.51590 W108.99155		1640 m			3 m			37° true
Trackpoint	N31.51588 W108.99155		1640 m			2 m			181° true
Trackpoint	N31.51584 W108.99166		1640 m			11 m			248° true
Trackpoint	N31.51582 W108.99180		1640 m			14 m			258° true
Trackpoint	N31.51580 W108.99185		1641 m			5 m			251° true
Trackpoint	N31.51583 W108.99172		1642 m			12 m			78° true
Trackpoint	N31.51583 W108.99168		1638 m			4 m			85° true
Trackpoint	N31.51583 W108.99163		1638 m			4 m			85° true
Trackpoint	N31.51584 W108.99159		1627 m			4 m			85° true
Trackpoint	N31.51584 W108.99155		1627 m			4 m			85° true
Trackpoint	N31.51584 W108.99150		1635 m			4 m			85° true
Trackpoint	N31.51585 W108.99145		1640 m			4 m			83° true
Trackpoint	N31.51586 W108.99140		1640 m			5 m			81° true
Trackpoint	N31.51595 W108.99109		1640 m			32 m			71° true
Trackpoint	N31.51608 W108.99080		1639 m			32 m			62° true
Trackpoint	N31.51611 W108.99074		1639 m			6 m			60° true
Trackpoint	N31.51610 W108.99073		1639 m			2 m			145° true
Trackpoint	N31.51614 W108.99062		1639 m			11 m			64° true
Trackpoint	N31.51615 W108.99059		1639 m			3 m			79° true
Trackpoint	N31.51613 W108.99063		1640 m			4 m			238° true
Trackpoint	N31.51612 W108.99067		1641 m			4 m			250° true
Trackpoint	N31.51608 W108.99072		1642 m			6 m			236° true
Trackpoint	N31.51611 W108.99070		1642 m			3 m			40° true
Trackpoint	N31.51616 W108.99053		1640 m			17 m			71° true
Trackpoint	N31.51617 W108.99049		1640 m			4 m			76° true
Trackpoint	N31.51618 W108.99011		1642 m			36 m			88° true
Trackpoint	N31.51608 W108.98947		1640 m			61 m			100° true
Trackpoint	N31.51602 W108.98877		1640 m			67 m			96° true
Trackpoint	N31.51605 W108.98811		1639 m			63 m			88° true
Trackpoint	N31.51609 W108.98768		1639 m			41 m			83° true
Trackpoint	N31.51629 W108.98690		1638 m			77 m			73° true
Trackpoint	N31.51670 W108.98590		1638 m			106 m			64° true
Trackpoint	N31.51713 W108.98488		1637 m			108 m			63° true
Trackpoint	N31.51742 W108.98409		1636 m			82 m			67° true
Trackpoint	N31.51745 W108.98401		1636 m			8 m			67° true
Trackpoint	N31.51751 W108.98387		1636 m			15 m			59° true
Trackpoint	N31.51764 W108.98371		1636 m			21 m			48° true
Trackpoint	N31.51808 W108.98338		1635 m			58 m			33° true
Trackpoint	N31.51844 W108.98310		1634 m			48 m			33° true
Trackpoint	N31.51905 W108.98258		1633 m			84 m			36° true
Trackpoint	N31.51947 W108.98220		1633 m			59 m			38° true
Trackpoint	N31.51959 W108.98187		1633 m			34 m			67° true
Trackpoint	N31.51981 W108.98163		1632 m			33 m			42° true
Trackpoint	N31.51994 W108.98159		1631 m			15 m			17° true
Trackpoint	N31.52028 W108.98150		1631 m			39 m			13° true
Trackpoint	N31.52044 W108.98140		1630 m			20 m			29° true
Trackpoint	N31.52085 W108.98113		1630 m			52 m			29° true
Trackpoint	N31.52090 W108.98111		1630 m			7 m			19° true
Trackpoint	N31.52103 W108.98108		1630 m			14 m			11° true
Trackpoint	N31.52128 W108.98099		1629 m			29 m			18° true
Trackpoint	N31.52166 W108.98047		1629 m			65 m			48° true
Trackpoint	N31.52175 W108.98034		1628 m			16 m			53° true
Trackpoint	N31.52218 W108.97981		1628 m			69 m			46° true
Trackpoint	N31.52264 W108.97929		1627 m			72 m			44° true
Trackpoint	N31.52322 W108.97862		1625 m			90 m			45° true
Trackpoint	N31.52362 W108.97815		1626 m			64 m			46° true
Trackpoint	N31.52407 W108.97778		1625 m			61 m			35° true
Trackpoint	N31.52446 W108.97748		1624 m			52 m			33° true
Trackpoint	N31.52461 W108.97730		1624 m			24 m			46° true
Trackpoint	N31.52472 W108.97696		1624 m			35 m			69° true
Trackpoint	N31.52477 W108.97677		1624 m			18 m			71° true
Trackpoint	N31.52493 W108.97660		1623 m			25 m			42° true
Trackpoint	N31.52556 W108.97629		1623 m			76 m			23° true
Trackpoint	N31.52593 W108.97612		1622 m			44 m			22° true
Trackpoint	N31.52605 W108.97611		1622 m			13 m			0° true
Trackpoint	N31.52607 W108.97613		1622 m			3 m			335° true
Trackpoint	N31.52610 W108.97618		1622 m			6 m			302° true
Trackpoint	N31.52619 W108.97637		1622 m			21 m			299° true
Trackpoint	N31.52625 W108.97676		1621 m			37 m			281° true
Trackpoint	N31.52629 W108.97719		1620 m			41 m			276° true

Track	Bow Tanks		0:00:00	5.4 km	0 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.52631 W108.97715		1657 m
Trackpoint	N31.52639 W108.97758		1658 m			42 m			282° true
Trackpoint	N31.52657 W108.97792		1659 m			38 m			302° true
Trackpoint	N31.52678 W108.97819		1659 m			35 m			312° true
Trackpoint	N31.52701 W108.97863		1659 m			49 m			302° true
Trackpoint	N31.52698 W108.97878		1659 m			15 m			257° true
Trackpoint	N31.52700 W108.97928		1659 m			47 m			273° true
Trackpoint	N31.52708 W108.97937		1658 m			13 m			315° true
Trackpoint	N31.52709 W108.97940		1659 m			3 m			282° true
Trackpoint	N31.52695 W108.97972		1660 m			34 m			244° true
Trackpoint	N31.52694 W108.97976		1663 m			4 m			245° true
Trackpoint	N31.52692 W108.97996		1663 m			19 m			266° true
Trackpoint	N31.52691 W108.97999		1663 m			3 m			242° true
Trackpoint	N31.52704 W108.98038		1663 m			40 m			291° true
Trackpoint	N31.52709 W108.98070		1664 m			31 m			279° true
Trackpoint	N31.52730 W108.98093		1662 m			32 m			317° true
Trackpoint	N31.52750 W108.98124		1661 m			38 m			308° true
Trackpoint	N31.52753 W108.98129		1660 m			5 m			304° true
Trackpoint	N31.52751 W108.98150		1659 m			20 m			263° true
Trackpoint	N31.52750 W108.98154		1659 m			4 m			262° true
Trackpoint	N31.52757 W108.98188		1660 m			33 m			283° true
Trackpoint	N31.52765 W108.98191		1660 m			10 m			342° true
Trackpoint	N31.52777 W108.98190		1660 m			13 m			3° true
Trackpoint	N31.52787 W108.98228		1662 m			38 m			286° true
Trackpoint	N31.52810 W108.98257		1662 m			37 m			313° true
Trackpoint	N31.52838 W108.98276		1663 m			36 m			330° true
Trackpoint	N31.52867 W108.98311		1664 m			46 m			314° true
Trackpoint	N31.52868 W108.98313		1663 m			3 m			317° true
Trackpoint	N31.52873 W108.98321		1665 m			9 m			305° true
Trackpoint	N31.52879 W108.98342		1665 m			21 m			287° true
Trackpoint	N31.52862 W108.98368		1662 m			31 m			234° true
Trackpoint	N31.52861 W108.98393		1663 m			24 m			268° true
Trackpoint	N31.52866 W108.98400		1663 m			8 m			313° true
Trackpoint	N31.52889 W108.98416		1664 m			30 m			329° true
Trackpoint	N31.52893 W108.98430		1662 m			14 m			288° true
Trackpoint	N31.52899 W108.98439		1663 m			11 m			304° true
Trackpoint	N31.52915 W108.98469		1664 m			33 m			303° true
Trackpoint	N31.52924 W108.98518		1663 m			48 m			281° true
Trackpoint	N31.52922 W108.98526		1663 m			7 m			260° true
Trackpoint	N31.52927 W108.98557		1665 m			30 m			280° true
Trackpoint	N31.52939 W108.98576		1665 m			23 m			307° true
Trackpoint	N31.52939 W108.98578		1665 m			2 m			278° true
Trackpoint	N31.52945 W108.98620		1664 m			40 m			278° true
Trackpoint	N31.52953 W108.98625		1663 m			11 m			334° true
Trackpoint	N31.52977 W108.98640		1663 m			31 m			331° true
Trackpoint	N31.52983 W108.98650		1664 m			11 m			306° true
Trackpoint	N31.53013 W108.98684		1665 m			46 m			316° true
Trackpoint	N31.53039 W108.98709		1665 m			37 m			320° true
Trackpoint	N31.53054 W108.98716		1668 m			18 m			338° true
Trackpoint	N31.53071 W108.98729		1671 m			23 m			329° true
Trackpoint	N31.53075 W108.98742		1671 m			13 m			290° true
Trackpoint	N31.53076 W108.98752		1673 m			9 m			275° true
Trackpoint	N31.53079 W108.98776		1676 m			24 m			278° true
Trackpoint	N31.53082 W108.98791		1674 m			14 m			282° true
Trackpoint	N31.53098 W108.98809		1676 m			26 m			317° true
Trackpoint	N31.53115 W108.98825		1680 m			24 m			321° true
Trackpoint	N31.53140 W108.98842		1681 m			32 m			330° true
Trackpoint	N31.53164 W108.98862		1681 m			33 m			325° true
Trackpoint	N31.53181 W108.98881		1682 m			26 m			315° true
Trackpoint	N31.53181 W108.98882		1682 m			1 m			298° true
Trackpoint	N31.53181 W108.98917		1683 m			33 m			269° true
Trackpoint	N31.53183 W108.98922		1683 m			6 m			291° true
Trackpoint	N31.53199 W108.98948		1685 m			30 m			307° true
Trackpoint	N31.53195 W108.98976		1688 m			27 m			260° true
Trackpoint	N31.53195 W108.98979		1688 m			3 m			276° true
Trackpoint	N31.53215 W108.99005		1690 m			33 m			312° true
Trackpoint	N31.53226 W108.99028		1693 m			26 m			300° true
Trackpoint	N31.53232 W108.99035		1695 m			9 m			318° true
Trackpoint	N31.53251 W108.99053		1695 m			27 m			321° true
Trackpoint	N31.53255 W108.99057		1696 m			6 m			321° true
Trackpoint	N31.53279 W108.99065		1697 m			28 m			343° true
Trackpoint	N31.53280 W108.99073		1697 m			7 m			272° true
Trackpoint	N31.53301 W108.99090		1699 m			29 m			326° true
Trackpoint	N31.53313 W108.99097		1698 m			15 m			333° true
Trackpoint	N31.53343 W108.99106		1700 m			34 m			346° true
Trackpoint	N31.53364 W108.99129		1701 m			32 m			317° true
Trackpoint	N31.53368 W108.99151		1704 m			21 m			282° true
Trackpoint	N31.53369 W108.99156		1704 m			5 m			282° true
Trackpoint	N31.53380 W108.99173		1705 m			21 m			309° true
Trackpoint	N31.53380 W108.99181		1705 m			7 m			267° true
Trackpoint	N31.53379 W108.99182		1706 m			1 m			247° true
Trackpoint	N31.53379 W108.99186		1705 m			4 m			257° true
Trackpoint	N31.53381 W108.99194		1706 m			8 m			291° true
Trackpoint	N31.53391 W108.99225		1707 m			31 m			290° true
Trackpoint	N31.53397 W108.99226		1709 m			6 m			345° true
Trackpoint	N31.53416 W108.99234		1709 m			23 m			341° true
Trackpoint	N31.53423 W108.99219		1709 m			16 m			62° true
Trackpoint	N31.53424 W108.99235		1709 m			15 m			274° true
Trackpoint	N31.53426 W108.99236		1710 m			3 m			340° true
Trackpoint	N31.53430 W108.99237		1711 m			4 m			344° true
Trackpoint	N31.53446 W108.99256		1713 m			25 m			315° true
Trackpoint	N31.53468 W108.99293		1713 m			43 m			305° true
Trackpoint	N31.53487 W108.99306		1712 m			25 m			331° true
Trackpoint	N31.53494 W108.99328		1713 m			22 m			289° true
Trackpoint	N31.53504 W108.99356		1713 m			29 m			293° true
Trackpoint	N31.53498 W108.99385		1713 m			28 m			258° true
Trackpoint	N31.53502 W108.99415		1713 m			29 m			277° true
Trackpoint	N31.53518 W108.99446		1714 m			35 m			301° true
Trackpoint	N31.53547 W108.99458		1715 m			35 m			341° true
Trackpoint	N31.53578 W108.99457		1715 m			34 m			2° true
Trackpoint	N31.53583 W108.99459		1716 m			7 m			341° true
Trackpoint	N31.53584 W108.99460		1716 m			1 m			335° true
Trackpoint	N31.53593 W108.99464		1719 m			11 m			337° true
Trackpoint	N31.53599 W108.99465		1718 m			6 m			347° true
Trackpoint	N31.53600 W108.99465		1718 m			1 m			28° true
Trackpoint	N31.53621 W108.99452		1719 m			27 m			28° true
Trackpoint	N31.53629 W108.99444		1719 m			11 m			40° true
Trackpoint	N31.53636 W108.99458		1720 m			16 m			304° true
Trackpoint	N31.53637 W108.99517		1722 m			57 m			271° true
Trackpoint	N31.53635 W108.99527		1726 m			10 m			253° true
Trackpoint	N31.53637 W108.99535		1729 m			8 m			285° true
Trackpoint	N31.53638 W108.99534		1728 m			2 m			12° true
Trackpoint	N31.53642 W108.99541		1727 m			7 m			304° true
Trackpoint	N31.53658 W108.99536		1726 m			18 m			13° true
Trackpoint	N31.53659 W108.99536		1726 m			1 m			15° true
Trackpoint	N31.53666 W108.99538		1723 m			8 m			347° true
Trackpoint	N31.53667 W108.99544		1716 m			6 m			277° true
Trackpoint	N31.53667 W108.99544		1716 m			0 m			0° true
Trackpoint	N31.53667 W108.99544		1716 m			0 m			3° true
Trackpoint	N31.53684 W108.99556		1712 m			22 m			330° true
Trackpoint	N31.53695 W108.99555		1708 m			12 m			6° true
Trackpoint	N31.53695 W108.99555		1708 m			0 m			327° true
Trackpoint	N31.53705 W108.99555		1705 m			12 m			1° true
Trackpoint	N31.53711 W108.99558		1704 m			7 m			333° true
Trackpoint	N31.53718 W108.99560		1701 m			8 m			349° true
Trackpoint	N31.53719 W108.99560		1701 m			1 m			353° true
Trackpoint	N31.53738 W108.99566		1698 m			23 m			345° true
Trackpoint	N31.53744 W108.99566		1696 m			6 m			357° true
Trackpoint	N31.53749 W108.99555		1693 m			12 m			62° true
Trackpoint	N31.53759 W108.99550		1689 m			12 m			24° true
Trackpoint	N31.53774 W108.99535		1686 m			22 m			39° true
Trackpoint	N31.53780 W108.99536		1686 m			7 m			349° true
Trackpoint	N31.53783 W108.99537		1684 m			3 m			341° true
Trackpoint	N31.53803 W108.99549		1681 m			25 m			334° true
Trackpoint	N31.53820 W108.99551		1679 m			19 m			353° true
Trackpoint	N31.53837 W108.99548		1677 m			19 m			10° true
Trackpoint	N31.53850 W108.99547		1673 m			14 m			5° true
Trackpoint	N31.53850 W108.99547		1674 m			0 m			352° true
Trackpoint	N31.53851 W108.99539		1673 m			7 m			79° true
Trackpoint	N31.53862 W108.99534		1671 m			13 m			22° true
Trackpoint	N31.53863 W108.99534		1671 m			1 m			6° true
Trackpoint	N31.53867 W108.99534		1671 m			4 m			356° true
Trackpoint	N31.53876 W108.99538		1667 m			10 m			342° true
Trackpoint	N31.53895 W108.99532		1667 m			22 m			14° true
Trackpoint	N31.53901 W108.99532		1666 m			7 m			5° true
Trackpoint	N31.53923 W108.99527		1667 m			25 m			10° true
Trackpoint	N31.53929 W108.99524		1667 m			6 m			21° true
Trackpoint	N31.53961 W108.99411					113 m			72° true
Trackpoint	N31.53959 W108.99409		1663 m			2 m			126° true
Trackpoint	N31.53959 W108.99409		1663 m			0 m			69° true
Trackpoint	N31.53959 W108.99409		1663 m			0 m			66° true
Trackpoint	N31.53960 W108.99409		1661 m			0 m			286° true
Trackpoint	N31.53958 W108.99408		1664 m			2 m			156° true
Trackpoint	N31.53958 W108.99407		1663 m			1 m			87° true
Trackpoint	N31.53959 W108.99409		1663 m			2 m			307° true
Trackpoint	N31.53950 W108.99404		1663 m			11 m			157° true
Trackpoint	N31.53937 W108.99399		1662 m			15 m			162° true
Trackpoint	N31.53933 W108.99389		1662 m			11 m			114° true
Trackpoint	N31.53927 W108.99384		1663 m			8 m			146° true
Trackpoint	N31.53923 W108.99382		1663 m			5 m			154° true
Trackpoint	N31.53914 W108.99363		1663 m			21 m			120° true
Trackpoint	N31.53913 W108.99335		1664 m			26 m			91° true
Trackpoint	N31.53913 W108.99318		1666 m			16 m			92° true
Trackpoint	N31.53915 W108.99302		1668 m			15 m			80° true
Trackpoint	N31.53920 W108.99278		1670 m			23 m			78° true
Trackpoint	N31.53922 W108.99268		1673 m			10 m			74° true
Trackpoint	N31.53932 W108.99260		1675 m			14 m			33° true
Trackpoint	N31.53940 W108.99252		1675 m			12 m			44° true
Trackpoint	N31.53961 W108.99230		1674 m			31 m			41° true
Trackpoint	N31.53970 W108.99218		1674 m			15 m			49° true
Trackpoint	N31.53972 W108.99212		1676 m			7 m			65° true
Trackpoint	N31.53978 W108.99205		1677 m			9 m			42° true
Trackpoint	N31.53993 W108.99186		1681 m			24 m			47° true
Trackpoint	N31.54001 W108.99180		1681 m			11 m			35° true
Trackpoint	N31.54008 W108.99170		1685 m			12 m			50° true
Trackpoint	N31.54023 W108.99161		1687 m			19 m			28° true
Trackpoint	N31.54040 W108.99153		1690 m			21 m			22° true
Trackpoint	N31.54063 W108.99139		1693 m			28 m			27° true
Trackpoint	N31.54077 W108.99135		1697 m			16 m			11° true
Trackpoint	N31.54088 W108.99134		1697 m			12 m			7° true
Trackpoint	N31.54102 W108.99134		1697 m			15 m			0° true
Trackpoint	N31.54109 W108.99134		1698 m			8 m			357° true
Trackpoint	N31.54142 W108.99143		1701 m			37 m			347° true
Trackpoint	N31.54168 W108.99157		1704 m			32 m			335° true
Trackpoint	N31.54176 W108.99164		1704 m			11 m			324° true
Trackpoint	N31.54180 W108.99163		1705 m			5 m			6° true
Trackpoint	N31.54208 W108.99168		1705 m			31 m			352° true
Trackpoint	N31.54218 W108.99169		1706 m			10 m			353° true
Trackpoint	N31.54227 W108.99169		1706 m			11 m			2° true
Trackpoint	N31.54257 W108.99181		1706 m			35 m			341° true
Trackpoint	N31.54266 W108.99187		1708 m			12 m			329° true
Trackpoint	N31.54272 W108.99189		1709 m			7 m			344° true
Trackpoint	N31.54274 W108.99191		1709 m			2 m			309° true
Trackpoint	N31.54281 W108.99198		1711 m			10 m			320° true
Trackpoint	N31.54285 W108.99199		1711 m			5 m			348° true
Trackpoint	N31.54311 W108.99212		1710 m			32 m			337° true
Trackpoint	N31.54316 W108.99217		1711 m			6 m			320° true
Trackpoint	N31.54345 W108.99226		1711 m			34 m			345° true
Trackpoint	N31.54370 W108.99246		1715 m			33 m			326° true
Trackpoint	N31.54388 W108.99255		1714 m			22 m			336° true
Trackpoint	N31.54393 W108.99257		1712 m			6 m			344° true
Trackpoint	N31.54414 W108.99278		1712 m			30 m			318° true
Trackpoint	N31.54437 W108.99289		1713 m			28 m			340° true
Trackpoint	N31.54466 W108.99292		1714 m			32 m			354° true
Trackpoint	N31.54472 W108.99288		1714 m			9 m			31° true
Trackpoint	N31.54475 W108.99280		1712 m			8 m			71° true
Trackpoint	N31.54477 W108.99275		1711 m			5 m			58° true
Trackpoint	N31.54483 W108.99243		1708 m			31 m			78° true
Trackpoint	N31.54488 W108.99206		1708 m			35 m			82° true
Trackpoint	N31.54492 W108.99195		1709 m			11 m			68° true
Trackpoint	N31.54483 W108.99168		1708 m			27 m			111° true
Trackpoint	N31.54479 W108.99164		1708 m			6 m			135° true
Trackpoint	N31.54455 W108.99129		1709 m			42 m			129° true
Trackpoint	N31.54447 W108.99080		1709 m			48 m			102° true
Trackpoint	N31.54438 W108.99029		1708 m			50 m			102° true
Trackpoint	N31.54464 W108.98992		1705 m			46 m			50° true
Trackpoint	N31.54470 W108.98987		1704 m			8 m			31° true
Trackpoint	N31.54478 W108.98977		1704 m			14 m			47° true
Trackpoint	N31.54479 W108.98975		1706 m			2 m			60° true
Trackpoint	N31.54488 W108.98941		1705 m			33 m			74° true
Trackpoint	N31.54495 W108.98901		1706 m			39 m			78° true
Trackpoint	N31.54496 W108.98857		1704 m			41 m			88° true
Trackpoint	N31.54497 W108.98801		1701 m			53 m			89° true
Trackpoint	N31.54495 W108.98769		1702 m			30 m			94° true
Trackpoint	N31.54498 W108.98721		1702 m			46 m			86° true
Trackpoint	N31.54494 W108.98685		1704 m			35 m			97° true
Trackpoint	N31.54493 W108.98674		1705 m			11 m			92° true
Trackpoint	N31.54491 W108.98664		1703 m			9 m			104° true
Trackpoint	N31.54491 W108.98627		1704 m			35 m			91° true
Trackpoint	N31.54490 W108.98585		1703 m			40 m			91° true
Trackpoint	N31.54512 W108.98560		1701 m			34 m			45° true
Trackpoint	N31.54535 W108.98540		1700 m			32 m			36° true
Trackpoint	N31.54553 W108.98517		1699 m			29 m			47° true
Trackpoint	N31.54574 W108.98496		1697 m			32 m			40° true
Trackpoint	N31.54606 W108.98476		1695 m			40 m			28° true
Trackpoint	N31.54614 W108.98471		1694 m			10 m			27° true
Trackpoint	N31.54640 W108.98450		1693 m			35 m			35° true
Trackpoint	N31.54665 W108.98421		1692 m			38 m			45° true
Trackpoint	N31.54699 W108.98393		1690 m			46 m			35° true
Trackpoint	N31.54702 W108.98389		1689 m			6 m			45° true
Trackpoint	N31.54716 W108.98374		1687 m			21 m			41° true
Trackpoint	N31.54754 W108.98347		1687 m			49 m			32° true
Trackpoint	N31.54791 W108.98321		1686 m			48 m			30° true
Trackpoint	N31.54824 W108.98303		1686 m			40 m			26° true
